risk_id,country_id,year,growth_category,inflation_risk,unemployment_risk
4564,2014_TJK,2014,High,Medium,Medium
4565,2015_TJK,2015,High,Medium,Medium
4566,2016_TJK,2016,High,Medium,Medium
4567,2017_TJK,2017,High,High,Medium
4568,2018_TJK,2018,High,High,Medium
4569,2019_TJK,2019,High,High,High
4570,2020_TJK,2020,Moderate,High,Medium
4571,2021_TJK,2021,High,High,Medium
4572,2022_TJK,2022,High,High,Medium
4573,2023_TJK,2023,High,High,Medium
4574,2024_TJK,2024,High,High,Medium
4575,2000_TZA,2000,Moderate,Medium,Medium
4576,2001_TZA,2001,High,Medium,Medium
4577,2002_TZA,2002,High,Medium,Medium
4578,2003_TZA,2003,High,Medium,Medium
4579,2004_TZA,2004,High,Low,Medium
4580,2005_TZA,2005,High,Medium,Medium
4581,2006_TZA,2006,High,Medium,High
4582,2007_TZA,2007,High,Medium,Medium
4583,2008_TZA,2008,Moderate,High,High
4584,2009_TZA,2009,Moderate,High,Medium
4585,2010_TZA,2010,High,Medium,High
4586,2011_TZA,2011,High,High,Medium
4587,2012_TZA,2012,Moderate,High,Medium
4588,2013_TZA,2013,High,Medium,High
4589,2014_TZA,2014,High,Medium,Medium
4590,2015_TZA,2015,High,Medium,Medium
4591,2016_TZA,2016,High,Medium,Medium
4592,2017_TZA,2017,High,Medium,Medium
4593,2018_TZA,2018,Moderate,Low,Medium
4594,2019_TZA,2019,Moderate,Low,Medium
4595,2020_TZA,2020,Low,Low,High
4596,2021_TZA,2021,Moderate,Low,High
4597,2022_TZA,2022,Moderate,Low,Medium
4598,2023_TZA,2023,Moderate,Low,High
4599,2024_TZA,2024,Moderate,Low,High
4600,2000_THA,2000,Moderate,Low,Medium
4601,2001_THA,2001,Moderate,Low,Medium
4602,2002_THA,2002,High,Low,Medium
4603,2003_THA,2003,High,Low,Medium
4604,2004_THA,2004,High,Low,Medium
4605,2005_THA,2005,Moderate,Low,High
4606,2006_THA,2006,Moderate,Low,High
4607,2007_THA,2007,Moderate,Low,Medium
4608,2008_THA,2008,Low,Medium,High
4609,2009_THA,2009,Negative,Low,High
4610,2010_THA,2010,High,Low,Medium
4611,2011_THA,2011,Low,Low,High
4612,2012_THA,2012,High,Low,Medium
4613,2013_THA,2013,Low,Low,High
4614,2014_THA,2014,Low,Low,High
4615,2015_THA,2015,Moderate,Low,High
4616,2016_THA,2016,Moderate,Low,Medium
4617,2017_THA,2017,Moderate,Low,High
4618,2018_THA,2018,Moderate,Low,Medium
4619,2019_THA,2019,Low,Low,High
4620,2020_THA,2020,Negative,Low,High
4621,2021_THA,2021,Low,Low,High
4622,2022_THA,2022,Low,Low,High
4623,2023_THA,2023,Low,Medium,High
4624,2024_THA,2024,Low,Low,Medium
4625,2000_TLS,2000,High,High,Low
4626,2001_TLS,2001,High,High,Medium
4627,2002_TLS,2002,Negative,High,High
4628,2003_TLS,2003,Negative,Medium,High
4629,2004_TLS,2004,Low,Low,High
4630,2005_TLS,2005,Low,Low,Medium
4631,2006_TLS,2006,Negative,Low,High
4632,2007_TLS,2007,High,High,Medium
4633,2008_TLS,2008,High,Medium,Medium
4634,2009_TLS,2009,High,Low,Medium
4635,2010_TLS,2010,High,Medium,Medium
4636,2011_TLS,2011,Moderate,High,Medium
4637,2012_TLS,2012,Moderate,High,Medium
4638,2013_TLS,2013,Moderate,High,High
4639,2014_TLS,2014,Moderate,Low,Medium
4640,2015_TLS,2015,Low,Low,Medium
4641,2016_TLS,2016,Moderate,Low,Medium
4642,2017_TLS,2017,Negative,Low,High
4643,2018_TLS,2018,Negative,Low,High
4644,2019_TLS,2019,High,Low,Low
4645,2020_TLS,2020,High,Low,Low
4646,2021_TLS,2021,Moderate,Low,Medium
4647,2022_TLS,2022,Negative,Medium,High
4648,2023_TLS,2023,Negative,Medium,High
4649,2024_TLS,2024,Negative,Low,High
4650,2000_TGO,2000,Negative,Low,High
4651,2001_TGO,2001,Low,Low,High
4652,2002_TGO,2002,Moderate,Low,Medium
4653,2003_TGO,2003,High,Low,Medium
4654,2004_TGO,2004,Negative,Low,High
4655,2005_TGO,2005,Negative,Medium,High
4656,2006_TGO,2006,Low,Low,Medium
4657,2007_TGO,2007,Negative,Low,High
4658,2008_TGO,2008,Moderate,Medium,High
4659,2009_TGO,2009,Moderate,Low,Medium
4660,2010_TGO,2010,Moderate,Low,Medium
4661,2011_TGO,2011,Moderate,Low,Medium
4662,2012_TGO,2012,High,Low,High
4663,2013_TGO,2013,Moderate,Low,Medium
4664,2014_TGO,2014,Moderate,Low,High
4665,2015_TGO,2015,Moderate,Low,Medium
4666,2016_TGO,2016,Moderate,Low,Medium
4667,2017_TGO,2017,Moderate,Low,High
4668,2018_TGO,2018,Moderate,Low,High
4669,2019_TGO,2019,Moderate,Low,Medium
4670,2020_TGO,2020,Low,Low,High
4671,2021_TGO,2021,Moderate,Low,High
4672,2022_TGO,2022,High,Medium,Medium
4673,2023_TGO,2023,High,Medium,Medium
4674,2024_TGO,2024,High,Low,Medium
4675,2000_TON,2000,Moderate,Medium,High
4676,2001_TON,2001,Low,Medium,High
4677,2002_TON,2002,Moderate,High,Medium
4678,2003_TON,2003,Low,High,High
4679,2004_TON,2004,Negative,High,High
4680,2005_TON,2005,Negative,Medium,High
4681,2006_TON,2006,Negative,Medium,High
4682,2007_TON,2007,Negative,Medium,High
4683,2008_TON,2008,Moderate,High,Medium
4684,2009_TON,2009,Negative,Low,High
4685,2010_TON,2010,Low,Low,High
4686,2011_TON,2011,High,Medium,Medium
4687,2012_TON,2012,Low,Low,High
4688,2013_TON,2013,Low,Low,High
4689,2014_TON,2014,Low,Low,High
4690,2015_TON,2015,Low,Low,Medium
4691,2016_TON,2016,High,Low,Medium
4692,2017_TON,2017,Moderate,Medium,High
4693,2018_TON,2018,Low,Medium,Medium
4694,2019_TON,2019,Negative,Low,High
4695,2020_TON,2020,Low,Low,High
4696,2021_TON,2021,Negative,Medium,High
4697,2022_TON,2022,Negative,High,High
4698,2023_TON,2023,Low,Medium,High
4699,2024_TON,2024,High,Low,Medium
4700,2000_TTO,2000,High,Low,Medium
4701,2001_TTO,2001,Moderate,Medium,Medium
4702,2002_TTO,2002,High,Low,Medium
4703,2003_TTO,2003,High,Low,Low
4704,2004_TTO,2004,High,Low,Medium
4705,2005_TTO,2005,High,Medium,Medium
4706,2006_TTO,2006,High,Medium,Low
4707,2007_TTO,2007,Moderate,Medium,Medium
4708,2008_TTO,2008,Moderate,High,High
4709,2009_TTO,2009,Negative,Medium,High
4710,2010_TTO,2010,Moderate,High,High
4711,2011_TTO,2011,Negative,Medium,High
4712,2012_TTO,2012,High,Medium,High
4713,2013_TTO,2013,Moderate,Medium,High
4714,2014_TTO,2014,Moderate,Medium,Medium
4715,2015_TTO,2015,Negative,Low,High
4716,2016_TTO,2016,Negative,Low,High
4717,2017_TTO,2017,Negative,Low,High
4718,2018_TTO,2018,Negative,Low,High
4719,2019_TTO,2019,Low,Low,High
4720,2020_TTO,2020,Negative,Low,High
4721,2021_TTO,2021,Negative,Low,High
4722,2022_TTO,2022,Low,Medium,High
4723,2023_TTO,2023,Low,Low,High
4724,2024_TTO,2024,Low,Low,High
4725,2000_TUN,2000,Moderate,Low,Medium
4726,2001_TUN,2001,Moderate,Low,High
4727,2002_TUN,2002,Low,Low,High
4728,2003_TUN,2003,Moderate,Low,High
4729,2004_TUN,2004,High,Low,Medium
4730,2005_TUN,2005,Moderate,Low,High
4731,2006_TUN,2006,Moderate,Low,High
4732,2007_TUN,2007,High,Low,High
4733,2008_TUN,2008,Moderate,Low,Medium
4734,2009_TUN,2009,Moderate,Low,High
4735,2010_TUN,2010,Low,Low,High
4736,2011_TUN,2011,Negative,Low,High
4737,2012_TUN,2012,Moderate,Low,High
4738,2013_TUN,2013,Low,Medium,Medium
4739,2014_TUN,2014,Moderate,Low,High
4740,2015_TUN,2015,Low,Low,High
4741,2016_TUN,2016,Low,Low,High
4742,2017_TUN,2017,Low,Medium,High
4743,2018_TUN,2018,Low,Medium,High
4744,2019_TUN,2019,Low,Medium,High
4745,2020_TUN,2020,Negative,Medium,High
4746,2021_TUN,2021,Moderate,Medium,Medium
4747,2022_TUN,2022,Low,Medium,High
4748,2023_TUN,2023,Low,Medium,High
4749,2024_TUN,2024,Low,Medium,High
4750,2000_TUR,2000,High,High,Medium
4751,2001_TUR,2001,Negative,High,High
4752,2002_TUR,2002,High,High,Medium
4753,2003_TUR,2003,Moderate,High,High
4754,2004_TUR,2004,High,Medium,Medium
4755,2005_TUR,2005,High,Medium,Medium
4756,2006_TUR,2006,High,Medium,High
4757,2007_TUR,2007,Moderate,Medium,High
4758,2008_TUR,2008,Low,High,High
4759,2009_TUR,2009,Negative,Medium,High
4760,2010_TUR,2010,High,Medium,Medium
4761,2011_TUR,2011,High,Medium,Medium
4762,2012_TUR,2012,Moderate,Medium,High
4763,2013_TUR,2013,High,Medium,Medium
4764,2014_TUR,2014,Moderate,Medium,Medium
4765,2015_TUR,2015,Moderate,Medium,Medium
4766,2016_TUR,2016,Moderate,Medium,Medium
4767,2017_TUR,2017,High,High,Medium
4768,2018_TUR,2018,Moderate,High,Medium
4769,2019_TUR,2019,Low,High,High
4770,2020_TUR,2020,Low,High,High
4771,2021_TUR,2021,High,High,Medium
4772,2022_TUR,2022,Moderate,High,Medium
4773,2023_TUR,2023,Moderate,High,Medium
4774,2024_TUR,2024,Moderate,High,Medium
4775,2000_TKM,2000,Moderate,High,Medium
4776,2001_TKM,2001,Moderate,High,Medium
4777,2002_TKM,2002,Low,High,High
4778,2003_TKM,2003,Moderate,High,High
4779,2004_TKM,2004,Moderate,High,High
4780,2005_TKM,2005,High,High,Medium
4781,2006_TKM,2006,High,High,Medium
4782,2007_TKM,2007,High,High,Medium
4783,2008_TKM,2008,High,High,Medium
4784,2009_TKM,2009,High,High,Medium
4785,2010_TKM,2010,High,High,Medium
4786,2011_TKM,2011,High,High,Low
4787,2012_TKM,2012,High,High,Medium
4788,2013_TKM,2013,High,High,Medium
4789,2014_TKM,2014,High,High,Medium
4790,2015_TKM,2015,High,High,Medium
4791,2016_TKM,2016,High,High,Medium
4792,2017_TKM,2017,High,High,Medium
4793,2018_TKM,2018,High,High,Medium
4794,2019_TKM,2019,High,High,Medium
4795,2020_TKM,2020,Moderate,High,Medium
4796,2021_TKM,2021,High,High,Medium
4797,2022_TKM,2022,High,High,Medium
4798,2023_TKM,2023,High,High,Medium
4799,2024_TKM,2024,High,High,High
4800,2008_TCA,2008,High,High,Medium
4801,2009_TCA,2009,Negative,High,High
4802,2010_TCA,2010,Low,High,Medium
4803,2011_TCA,2011,Moderate,High,Medium
4804,2012_TCA,2012,Negative,High,High
4805,2013_TCA,2013,Low,High,High
4806,2014_TCA,2014,High,High,Medium
4807,2015_TCA,2015,High,High,Medium
4808,2016_TCA,2016,High,High,Medium
4809,2017_TCA,2017,High,High,Low
4810,2018_TCA,2018,High,High,Medium
4811,2019_TCA,2019,Moderate,High,High
4812,2020_TCA,2020,Negative,High,High
4813,2021_TCA,2021,High,High,Low
4814,2022_TCA,2022,High,High,Medium
4815,2023_TCA,2023,High,High,Medium
4816,2024_TCA,2024,Moderate,High,Medium
4817,2000_TUV,2000,Negative,High,High
4818,2001_TUV,2001,Low,High,High
4819,2002_TUV,2002,High,High,Medium
4820,2003_TUV,2003,Negative,High,High
4821,2004_TUV,2004,Negative,High,High
4822,2005_TUV,2005,Negative,High,High
4823,2006_TUV,2006,Low,High,High
4824,2007_TUV,2007,High,High,Medium
4825,2008_TUV,2008,High,High,Medium
4826,2009_TUV,2009,Negative,High,High
4827,2010_TUV,2010,Negative,High,High
4828,2011_TUV,2011,High,Low,Medium
4829,2012_TUV,2012,Negative,High,High
4830,2013_TUV,2013,Moderate,High,High
4831,2014_TUV,2014,Low,High,High
4832,2015_TUV,2015,High,High,Low
4833,2016_TUV,2016,Moderate,High,High
4834,2017_TUV,2017,Low,High,High
4835,2018_TUV,2018,Low,High,High
4836,2019_TUV,2019,High,High,Medium
4837,2020_TUV,2020,Negative,High,High
4838,2021_TUV,2021,Low,High,High
4839,2022_TUV,2022,Low,High,High
4840,2023_TUV,2023,Moderate,High,Medium
4841,2000_UGA,2000,Moderate,Low,Medium
4842,2001_UGA,2001,Moderate,Low,High
4843,2002_UGA,2002,High,Low,Medium
4844,2003_UGA,2003,High,Medium,Medium
4845,2004_UGA,2004,High,Low,Medium
4846,2005_UGA,2005,High,Medium,Medium
4847,2006_UGA,2006,High,Medium,Medium
4848,2007_UGA,2007,High,Medium,Medium
4849,2008_UGA,2008,High,High,Medium
4850,2009_UGA,2009,High,High,Medium
4851,2010_UGA,2010,Moderate,Low,Medium
4852,2011_UGA,2011,High,High,Medium
4853,2012_UGA,2012,Moderate,High,High
4854,2013_UGA,2013,Moderate,Low,High
4855,2014_UGA,2014,Moderate,Low,Medium
4856,2015_UGA,2015,Moderate,Medium,High
4857,2016_UGA,2016,Moderate,Medium,Medium
4858,2017_UGA,2017,Moderate,Medium,Medium
4859,2018_UGA,2018,High,Low,High
4860,2019_UGA,2019,High,Low,High
4861,2020_UGA,2020,Low,Low,High
4862,2021_UGA,2021,Moderate,Low,High
4863,2022_UGA,2022,Moderate,Medium,High
4864,2023_UGA,2023,Moderate,Medium,Medium
4865,2024_UGA,2024,High,Low,Medium
4866,2000_UKR,2000,Moderate,High,Medium
4867,2001_UKR,2001,High,High,Medium
4868,2002_UKR,2002,Moderate,Low,Medium
4869,2003_UKR,2003,High,Medium,Medium
4870,2004_UKR,2004,High,Medium,Medium
4871,2005_UKR,2005,Moderate,High,High
4872,2006_UKR,2006,High,Medium,Medium
4873,2007_UKR,2007,High,High,Medium
4874,2008_UKR,2008,Low,High,Medium
4875,2009_UKR,2009,Negative,High,High
4876,2010_UKR,2010,Moderate,Medium,Medium
4877,2011_UKR,2011,Moderate,Medium,Medium
4878,2012_UKR,2012,Low,Low,High
4879,2013_UKR,2013,Low,Low,High
4880,2014_UKR,2014,Negative,High,High
4881,2015_UKR,2015,Negative,High,High
4882,2016_UKR,2016,Low,High,Medium
4883,2017_UKR,2017,Low,High,High
4884,2018_UKR,2018,Moderate,High,High
4885,2019_UKR,2019,Moderate,Medium,Medium
4886,2020_UKR,2020,Negative,Low,High
4887,2021_UKR,2021,Moderate,Medium,High
4888,2022_UKR,2022,Negative,High,High
4889,2023_UKR,2023,Moderate,High,High
4890,2024_UKR,2024,Low,Medium,High
4891,2000_ARE,2000,High,High,Medium
4892,2001_ARE,2001,Low,High,High
4893,2002_ARE,2002,Low,High,High
4894,2003_ARE,2003,High,High,Medium
4895,2004_ARE,2004,High,High,Medium
4896,2005_ARE,2005,Moderate,High,High
4897,2006_ARE,2006,High,High,Medium
4898,2007_ARE,2007,Moderate,High,High
4899,2008_ARE,2008,Moderate,High,Medium
4900,2009_ARE,2009,Negative,Low,High
4901,2010_ARE,2010,Low,Low,High
4902,2011_ARE,2011,High,Low,Medium
4903,2012_ARE,2012,Moderate,Low,Medium
4904,2013_ARE,2013,Moderate,Low,Medium
4905,2014_ARE,2014,Moderate,Low,Medium
4906,2015_ARE,2015,High,Low,Medium
4907,2016_ARE,2016,Moderate,Low,Medium
4908,2017_ARE,2017,Negative,Low,High
4909,2018_ARE,2018,Low,Low,High
4910,2019_ARE,2019,Low,Low,High
4911,2020_ARE,2020,Negative,Low,High
4912,2021_ARE,2021,Moderate,Low,Medium
4913,2022_ARE,2022,High,Medium,Medium
4914,2023_ARE,2023,Moderate,Low,High
4915,2024_ARE,2024,Moderate,Low,Medium
4916,2000_GBR,2000,Moderate,Low,Medium
4917,2001_GBR,2001,Low,Low,High
4918,2002_GBR,2002,Low,Low,High
4919,2003_GBR,2003,Moderate,Low,Medium
4920,2004_GBR,2004,Low,Low,Medium
4921,2005_GBR,2005,Low,Low,Medium
4922,2006_GBR,2006,Low,Low,High
4923,2007_GBR,2007,Low,Low,High
4924,2008_GBR,2008,Negative,Low,High
4925,2009_GBR,2009,Negative,Low,High
4926,2010_GBR,2010,Low,Low,High
4927,2011_GBR,2011,Low,Low,High
4928,2012_GBR,2012,Low,Low,High
4929,2013_GBR,2013,Low,Low,High
4930,2014_GBR,2014,Moderate,Low,High
4931,2015_GBR,2015,Low,Low,High
4932,2016_GBR,2016,Low,Low,High
4933,2017_GBR,2017,Moderate,Low,High
4934,2018_GBR,2018,Low,Low,High
4935,2019_GBR,2019,Low,Low,Medium
4936,2020_GBR,2020,Negative,Low,High
4937,2021_GBR,2021,High,Low,Medium
4938,2022_GBR,2022,Moderate,Medium,Medium
4939,2023_GBR,2023,Low,Medium,High
4940,2024_GBR,2024,Low,Low,High
4941,2000_USA,2000,Moderate,Low,High
4942,2001_USA,2001,Low,Low,High
4943,2002_USA,2002,Low,Low,High
4944,2003_USA,2003,Low,Low,Medium
4945,2004_USA,2004,Moderate,Low,High
4946,2005_USA,2005,Moderate,Low,Medium
4947,2006_USA,2006,Low,Low,High
4948,2007_USA,2007,Low,Low,Medium
4949,2008_USA,2008,Low,Low,Medium
4950,2009_USA,2009,Negative,Low,High
4951,2010_USA,2010,Low,Low,Medium
4952,2011_USA,2011,Low,Low,High
4953,2012_USA,2012,Low,Low,High
4954,2013_USA,2013,Low,Low,High
4955,2014_USA,2014,Low,Low,Medium
4956,2015_USA,2015,Low,Low,Medium
4957,2016_USA,2016,Low,Low,High
4958,2017_USA,2017,Low,Low,High
4959,2018_USA,2018,Low,Low,High
4960,2019_USA,2019,Low,Low,High
4961,2020_USA,2020,Negative,Low,High
4962,2021_USA,2021,High,Low,Medium
4963,2022_USA,2022,Low,Medium,High
4964,2023_USA,2023,Low,Low,High
4965,2024_USA,2024,Low,Low,High
4966,2000_URY,2000,Negative,Low,High
4967,2001_URY,2001,Negative,Low,High
4968,2002_URY,2002,Negative,High,High
4969,2003_URY,2003,Low,High,High
4970,2004_URY,2004,Moderate,Medium,High
4971,2005_URY,2005,High,Low,Medium
4972,2006_URY,2006,Moderate,Medium,High
4973,2007_URY,2007,High,Medium,Medium
4974,2008_URY,2008,High,Medium,Medium
4975,2009_URY,2009,Moderate,Medium,High
4976,2010_URY,2010,High,Medium,Medium
4977,2011_URY,2011,Moderate,Medium,High
4978,2012_URY,2012,Moderate,Medium,High
4979,2013_URY,2013,Moderate,Medium,High
4980,2014_URY,2014,Moderate,Medium,Medium
4981,2015_URY,2015,Low,Medium,High
4982,2016_URY,2016,Low,Medium,High
4983,2017_URY,2017,Low,Medium,High
4984,2018_URY,2018,Low,Medium,High
4985,2019_URY,2019,Low,Medium,High
4986,2020_URY,2020,Negative,Medium,High
4987,2021_URY,2021,Moderate,Medium,Medium
4988,2022_URY,2022,Moderate,Medium,Medium
4989,2023_URY,2023,Low,Medium,High
4990,2024_URY,2024,Moderate,Low,High
4991,2000_UZB,2000,Moderate,High,High
4992,2001_UZB,2001,Moderate,High,Medium
4993,2002_UZB,2002,Moderate,High,High
4994,2003_UZB,2003,Moderate,High,High
4995,2004_UZB,2004,High,High,Medium
4996,2005_UZB,2005,High,High,Medium
4997,2006_UZB,2006,High,High,Medium
4998,2007_UZB,2007,High,High,Medium
4999,2008_UZB,2008,High,High,Medium
5000,2009_UZB,2009,High,High,Medium
5001,2010_UZB,2010,High,High,Medium
5002,2011_UZB,2011,High,High,Medium
5003,2012_UZB,2012,High,High,Medium
5004,2013_UZB,2013,High,High,Medium
5005,2014_UZB,2014,High,Medium,Medium
5006,2015_UZB,2015,High,Medium,Medium
5007,2016_UZB,2016,Moderate,Medium,Medium
5008,2017_UZB,2017,Moderate,High,Medium
5009,2018_UZB,2018,Moderate,High,Medium
5010,2019_UZB,2019,High,High,Medium
5011,2020_UZB,2020,Low,High,High
5012,2021_UZB,2021,High,High,Medium
5013,2022_UZB,2022,High,High,Medium
5014,2023_UZB,2023,High,Medium,High
5015,2024_UZB,2024,High,Medium,Medium
5016,2000_VUT,2000,Moderate,Low,Medium
5017,2001_VUT,2001,Negative,Low,High
5018,2002_VUT,2002,Negative,Low,High
5019,2003_VUT,2003,Moderate,Low,High
5020,2004_VUT,2004,Moderate,Low,Medium
5021,2005_VUT,2005,Moderate,Low,Medium
5022,2006_VUT,2006,High,Low,Medium
5023,2007_VUT,2007,Low,Low,High
5024,2008_VUT,2008,Moderate,Low,Medium
5025,2009_VUT,2009,Moderate,Low,High
5026,2010_VUT,2010,Low,Low,High
5027,2011_VUT,2011,Moderate,Low,High
5028,2012_VUT,2012,Low,Low,High
5029,2013_VUT,2013,Low,Low,High
5030,2014_VUT,2014,Low,Low,High
5031,2015_VUT,2015,Moderate,Low,High
5032,2016_VUT,2016,Moderate,Low,High
5033,2017_VUT,2017,Moderate,Low,Medium
5034,2018_VUT,2018,Low,Low,High
5035,2019_VUT,2019,Moderate,Low,High
5036,2020_VUT,2020,Negative,Medium,High
5037,2021_VUT,2021,Negative,Low,High
5038,2022_VUT,2022,Moderate,Medium,Medium
5039,2023_VUT,2023,Low,High,Medium
5040,2024_VUT,2024,Low,High,High
5041,2000_VEN,2000,Moderate,High,High
5042,2001_VEN,2001,Moderate,High,Medium
5043,2002_VEN,2002,Negative,High,High
5044,2003_VEN,2003,Negative,High,High
5045,2004_VEN,2004,High,High,Low
5046,2005_VEN,2005,High,High,Medium
5047,2006_VEN,2006,High,High,Medium
5048,2007_VEN,2007,High,High,Medium
5049,2008_VEN,2008,Moderate,High,Medium
5050,2009_VEN,2009,Negative,High,High
5051,2010_VEN,2010,Negative,High,High
5052,2011_VEN,2011,Moderate,High,High
5053,2012_VEN,2012,Moderate,High,High
5054,2013_VEN,2013,Low,High,High
5055,2014_VEN,2014,Negative,High,High
5056,2015_VEN,2015,Negative,High,High
5057,2016_VEN,2016,Negative,High,High
5058,2017_VEN,2017,Negative,High,High
5059,2018_VEN,2018,Negative,High,High
5060,2019_VEN,2019,Negative,High,High
5061,2020_VEN,2020,Negative,High,High
5062,2021_VEN,2021,Low,High,High
5063,2022_VEN,2022,High,High,Medium
5064,2023_VEN,2023,Moderate,High,Medium
5065,2024_VEN,2024,Moderate,High,Medium
5066,2000_VNM,2000,High,Low,Medium
5067,2001_VNM,2001,High,Low,Medium
5068,2002_VNM,2002,High,Low,Medium
5069,2003_VNM,2003,High,Low,Medium
5070,2004_VNM,2004,High,Medium,Medium
5071,2005_VNM,2005,High,Medium,Medium
5072,2006_VNM,2006,High,Medium,Medium
5073,2007_VNM,2007,High,Medium,Medium
5074,2008_VNM,2008,Moderate,High,High
5075,2009_VNM,2009,Moderate,Medium,Medium
5076,2010_VNM,2010,High,Medium,Medium
5077,2011_VNM,2011,High,High,Medium
5078,2012_VNM,2012,Moderate,Medium,Medium
5079,2013_VNM,2013,Moderate,Medium,High
5080,2014_VNM,2014,High,Low,Medium
5081,2015_VNM,2015,High,Low,Medium
5082,2016_VNM,2016,High,Low,Medium
5083,2017_VNM,2017,High,Low,Medium
5084,2018_VNM,2018,High,Low,Medium
5085,2019_VNM,2019,High,Low,Medium
5086,2020_VNM,2020,Low,Low,Medium
5087,2021_VNM,2021,Low,Low,High
5088,2022_VNM,2022,High,Low,Medium
5089,2023_VNM,2023,Moderate,Low,Medium
5090,2024_VNM,2024,High,Low,Medium
5091,2003_VIR,2003,Negative,High,High
5092,2004_VIR,2004,Moderate,High,High
5093,2005_VIR,2005,Moderate,High,Medium
5094,2006_VIR,2006,Moderate,High,Medium
5095,2007_VIR,2007,Moderate,High,High
5096,2008_VIR,2008,Low,High,High
5097,2009_VIR,2009,Negative,High,High
5098,2010_VIR,2010,Low,High,High
5099,2011_VIR,2011,Negative,High,High
5100,2012_VIR,2012,Negative,High,High
5101,2013_VIR,2013,Negative,High,High
5102,2014_VIR,2014,Negative,High,High
5103,2015_VIR,2015,Negative,High,High
5104,2016_VIR,2016,Low,High,High
5105,2017_VIR,2017,Negative,High,High
5106,2018_VIR,2018,Low,High,High
5107,2019_VIR,2019,Low,High,Medium
5108,2020_VIR,2020,Negative,High,High
5109,2021_VIR,2021,Moderate,High,Medium
5110,2022_VIR,2022,Negative,High,High
5111,2000_PSE,2000,Negative,Low,High
5112,2001_PSE,2001,Negative,Low,High
5113,2002_PSE,2002,Negative,Medium,High
5114,2003_PSE,2003,High,Low,Medium
5115,2004_PSE,2004,High,Low,Low
5116,2005_PSE,2005,High,Low,Medium
5117,2006_PSE,2006,Negative,Low,High
5118,2007_PSE,2007,Moderate,Low,High
5119,2008_PSE,2008,High,Medium,Medium
5120,2009_PSE,2009,High,Low,Medium
5121,2010_PSE,2010,Moderate,Low,Medium
5122,2011_PSE,2011,High,Low,Medium
5123,2012_PSE,2012,High,Low,Medium
5124,2013_PSE,2013,Moderate,Low,Medium
5125,2014_PSE,2014,Negative,Low,High
5126,2015_PSE,2015,Moderate,Low,High
5127,2016_PSE,2016,High,Low,Medium
5128,2017_PSE,2017,Low,Low,Medium
5129,2018_PSE,2018,Low,Low,High
5130,2019_PSE,2019,Low,Low,High
5131,2020_PSE,2020,Negative,Low,High
5132,2021_PSE,2021,High,Low,Medium
5133,2022_PSE,2022,Moderate,Low,Medium
5134,2023_PSE,2023,Negative,Medium,High
5135,2024_PSE,2024,Negative,High,High
5136,2000_YEM,2000,High,Low,High
5137,2001_YEM,2001,Moderate,High,Medium
5138,2002_YEM,2002,Moderate,High,Medium
5139,2003_YEM,2003,Moderate,High,Medium
5140,2004_YEM,2004,Moderate,High,High
5141,2005_YEM,2005,Moderate,High,Medium
5142,2006_YEM,2006,Moderate,High,High
