record_id,country_id,year,gdp_growth_percent,inflation_percent,unemployment_rate_percent,gdp_total_usd,gdp_per_capita,population
4676,2001_TON,2001,1.492481255,8.290283189,12.25,1.89038E+12,38390.69,49240645
4677,2002_TON,2002,4.429223599,10.35906079,8,1.97411E+12,38981.51,50642262
4678,2003_TON,2003,0.051805445,11.63862196,12.62,1.97513E+12,38795.91,50910894
4679,2004_TON,2004,-1.967947403,10.97340537,12,1.93626E+12,37572.77,51533728
4680,2005_TON,2005,-0.657650703,8.665692211,11.41,1.92353E+12,36836.77,52217693
4681,2006_TON,2006,-2.165663427,6.149116065,12.84,1.88187E+12,35409.22,53146432
4682,2007_TON,2007,-2.464307791,5.842248749,13.92,1.8355E+12,33932.27,54093008
4683,2008_TON,2008,4.862841324,10.44698751,8.57,1.92476E+12,35067.61,54886999
4684,2009_TON,2009,-5.129178192,1.426859721,13.96,1.82603E+12,32967.12,55389491
4685,2010_TON,2010,0.824396914,3.534912392,12.61,1.84109E+12,32474.28,56693645
4686,2011_TON,2011,6.703697462,6.27075303,7.58,1.96451E+12,33916.21,57922346
4687,2012_TON,2012,0.919761025,1.147538537,11.82,1.98258E+12,33566.82,59063541
4688,2013_TON,2013,0.39392253,0.775629322,12,1.99038E+12,33132.26,60073920
4689,2014_TON,2014,1.990536255,2.510876333,11.27,2.03E+12,33217.29,61112885
4690,2015_TON,2015,1.113744057,-1.05399832,9.88,2.05261E+12,32835.71,62511615
4691,2016_TON,2016,6.598704361,2.578155152,7.24,2.18806E+12,34190.73,63995681
4692,2017_TON,2017,3.202316509,7.517062836,12.3,2.25813E+12,35051.98,64422257
4693,2018_TON,2018,0.527827266,5.03209692,9.98,2.27005E+12,34246.42,66285658
4694,2019_TON,2019,-0.285208795,1.179543348,10.89,2.26357E+12,33608.28,67351620
4695,2020_TON,2020,1.806187353,-0.349737697,12.42,2.30446E+12,33638.96,68505597
4696,2021_TON,2021,-0.934926304,5.640511406,13,2.28291E+12,32392.67,70476181
4697,2022_TON,2022,-2.128544524,10.97136529,13.48,2.23432E+12,31270.16,71452109
4698,2023_TON,2023,2.790143669,6.351129803,12.24,2.29666E+12,31736.42,72366699
4699,2024_TON,2024,,3.183646113,7.27,2.35809E+12,31736.01,74303232
4700,2000_TTO,2000,6.901359591,3.555413197,6.68,8.26378E+11,5537.57,149231254
4701,2001_TTO,2001,4.168523982,5.536653263,9.72,8.60826E+11,5625.54,153021060
4702,2002_TTO,2002,7.936709687,4.150058617,7.92,9.29147E+11,5993.34,155029970
4703,2003_TTO,2003,14.44098954,3.811106244,3.28,1.06333E+12,6688.49,158978343
4704,2004_TTO,2004,7.950051511,3.72154939,9.62,1.14786E+12,7034.24,163181953
4705,2005_TTO,2005,6.20893788,6.874534596,8.49,1.21913E+12,7262.78,167860004
4706,2006_TTO,2006,13.20805861,8.329603515,4.89,1.38015E+12,8137.19,169610533
4707,2007_TTO,2007,4.754209701,7.894388348,8.33,1.44577E+12,8411.98,171870221
4708,2008_TTO,2008,3.391737078,12.03034455,10.21,1.49481E+12,8525.24,175338848
4709,2009_TTO,2009,-4.391729247,6.978087253,12.32,1.42916E+12,7939.31,180010318
4710,2010_TTO,2010,3.32322471,10.54920032,11.39,1.47665E+12,8033.67,183807941
4711,2011_TTO,2011,-0.294354409,5.107132893,13.69,1.47231E+12,7822.38,188216973
4712,2012_TTO,2012,6.710746254,9.260281371,10.36,1.57111E+12,8157.85,192588471
4713,2013_TTO,2013,3.368192917,5.199817405,10.33,1.62403E+12,8321.81,195153059
4714,2014_TTO,2014,3.67086851,5.684418146,8.19,1.68364E+12,8581.36,196197516
4715,2015_TTO,2015,-0.406283289,4.661215981,10.61,1.6768E+12,8453.48,198356310
4716,2016_TTO,2016,-7.536363054,3.070667425,14.48,1.55043E+12,7727.49,200638456
4717,2017_TTO,2017,-4.872749469,1.880384402,16.07,1.47488E+12,7309.19,201784703
4718,2018_TTO,2018,-0.945449701,1.018569302,13.42,1.46094E+12,7202.59,202835109
4719,2019_TTO,2019,0.467734529,1.00054293,13.42,1.46777E+12,7173.13,204620808
4720,2020_TTO,2020,-8.788798178,0.598986331,17.01,1.33877E+12,6368.71,210211028
4721,2021_TTO,2021,-0.716740626,2.059227469,10.38,1.32918E+12,6188.12,214794859
4722,2022_TTO,2022,0.861260827,5.828386385,13.08,1.34062E+12,6061.86,221157467
4723,2023_TTO,2023,1.466459473,4.629302424,11.9,1.36028E+12,5986.85,227212240
4724,2024_TTO,2024,2.50920814,0.526884626,12.32,1.39442E+12,6054.61,230306796
4725,2000_TUN,2000,4.709972914,2.962307947,9.9,4.57776E+11,2469.07,185404444
4726,2001_TUN,2001,3.796271662,1.983333333,11.79,4.75155E+11,2543.74,186793730
4727,2002_TUN,2002,1.322557148,2.721032849,10.24,4.81439E+11,2555.61,188385075
4728,2003_TUN,2003,4.702399533,2.712592475,10.71,5.04078E+11,2626.01,191955604
4729,2004_TUN,2004,6.235790722,3.63228005,7.81,5.35512E+11,2733.77,195887581
4730,2005_TUN,2005,3.486545543,2.017786414,11.29,5.54182E+11,2814.94,196871637
4731,2006_TUN,2006,5.244099832,3.225253374,10.62,5.83244E+11,2877.31,202704980
4732,2007_TUN,2007,6.709520975,2.966944325,10.26,6.22377E+11,3020.51,206050659
4733,2008_TUN,2008,4.237781475,4.345028076,9.98,6.48752E+11,3101.23,209192147
4734,2009_TUN,2009,3.043450124,3.664903306,10.27,6.68497E+11,3142.41,212733403
4735,2010_TUN,2010,2.971132751,3.338979636,10.62,6.88358E+11,3158.77,217919794
4736,2011_TUN,2011,-2.046633895,3.24002842,12.06,6.7427E+11,3054.66,220734866
4737,2012_TUN,2012,4.216677115,4.611844322,10.22,7.02702E+11,3164.66,222046844
4738,2013_TUN,2013,2.429930964,5.316235313,9.38,7.19777E+11,3207.08,224433634
4739,2014_TUN,2014,3.090328031,4.625550995,11.18,7.42021E+11,3237.09,229224338
4740,2015_TUN,2015,0.967834206,4.437371273,11.53,7.49202E+11,3192.43,234680765
4741,2016_TUN,2016,1.117231964,3.629399374,13.19,7.57573E+11,3142.16,241099604
4742,2017_TUN,2017,2.252614376,5.308848396,11.42,7.74638E+11,3134.01,247171522
4743,2018_TUN,2018,2.606969654,7.30759176,12.63,7.94832E+11,3175.72,250284159
4744,2019_TUN,2019,1.55009305,6.720075329,10.04,8.07153E+11,3187.17,253250878
4745,2020_TUN,2020,-8.975126229,5.634151159,14.71,7.3471E+11,2855.28,257316531
4746,2021_TUN,2021,4.736036482,5.706350208,9.99,7.69506E+11,2904.92,264897683
4747,2022_TUN,2022,2.75228761,8.306461244,11.25,7.90685E+11,2929.43,269910555
4748,2023_TUN,2023,0.184015548,9.328995975,10.04,7.9214E+11,2884.56,274613906
4749,2024_TUN,2024,1.61444565,7.206616572,12.06,8.04929E+11,2872.79,280190705
4750,2000_TUR,2000,6.985286978,54.91537058,9.54,1.4887E+12,9797.54,151946644
4751,2001_TUR,2001,-5.459408386,54.40018876,13.61,1.40743E+12,9164.82,153568680
4752,2002_TUR,2002,6.435508838,44.96412095,8.27,1.498E+12,9667.27,154956238
4753,2003_TUR,2003,5.79909321,21.60243845,10.41,1.58488E+12,9967,159012264
4754,2004_TUR,2004,9.925405519,8.598261681,7.39,1.74218E+12,10798.92,161329169
4755,2005_TUR,2005,9.111577459,8.179160368,6.41,1.90092E+12,11517.73,165043032
4756,2006_TUR,2006,7.067626076,9.597242123,10.35,2.03527E+12,12219.3,166562010
4757,2007_TUR,2007,5.108185139,8.75618091,11.37,2.13924E+12,12586.23,169966360
4758,2008_TUR,2008,0.920118221,10.44412838,12.35,2.15892E+12,12533.54,172251371
4759,2009_TUR,2009,-4.882694017,6.250976631,13.49,2.05351E+12,11796.93,174071222
4760,2010_TUR,2010,8.542198485,8.566444206,7.01,2.22892E+12,12580.74,177169264
4761,2011_TUR,2011,10.97996253,6.471879671,5.56,2.47366E+12,13834.95,178797545
4762,2012_TUR,2012,4.807626966,8.891569965,10.41,2.59258E+12,14415.12,179851326
4763,2013_TUR,2013,8.488256893,7.493090305,6.13,2.81264E+12,15372.72,182963279
4764,2014_TUR,2014,4.600794473,8.854572714,8.11,2.94205E+12,15931.95,184663437
4765,2015_TUR,2015,5.805573866,7.670853648,7.47,3.11285E+12,16521.26,188414842
4766,2016_TUR,2016,3.323665082,7.775134153,8.42,3.21631E+12,16672.61,192909866
4767,2017_TUR,2017,7.8258573,11.14431108,9.65,3.46802E+12,17777.67,195077091
4768,2018_TUR,2018,3.468153061,16.3324639,8.56,3.58829E+12,17981.31,199556702
4769,2019_TUR,2019,1.301623655,15.17682157,11.32,3.635E+12,17761.93,204651016
4770,2020_TUR,2020,1.803062471,12.27895745,11.5,3.70054E+12,17621.06,210006646
4771,2021_TUR,2021,11.81109445,19.59649269,8.07,4.13761E+12,19277.31,214636416
4772,2022_TUR,2022,5.441225113,72.30883599,9.78,4.36275E+12,20108.89,216956290
4773,2023_TUR,2023,5.045123698,53.85940876,7.64,4.58286E+12,20780.36,220537812
4774,2024_TUR,2024,3.327623089,58.50645073,8.81,4.73536E+12,21357.34,221720284
4775,2000_TKM,2000,5.469064133,,9.53,1.89265E+12,83481.91,22671343
4776,2001_TKM,2001,4.343845714,,7.96,1.97486E+12,85497.82,23098375
4777,2002_TKM,2002,0.257179925,,13.57,1.97994E+12,84307.03,23484870
4778,2003_TKM,2003,3.26882856,,10.87,2.04466E+12,85781.33,23835729
4779,2004_TKM,2004,5.000407438,,10.64,2.1469E+12,87917.17,24419597
4780,2005_TKM,2005,13.03403487,,6.91,2.42673E+12,97620.91,24858710
4781,2006_TKM,2006,10.97330833,,8.07,2.69302E+12,106754.84,25226232
4782,2007_TKM,2007,11.05929947,,5.59,2.99085E+12,117270.53,25503864
4783,2008_TKM,2008,14.7,,5.83,3.43051E+12,133663.48,25665253
4784,2009_TKM,2009,6.100000115,,7.87,3.63977E+12,139662.46,26061175
4785,2010_TKM,2010,9.199999988,,9.01,3.97463E+12,150882.67,26342499
4786,2011_TKM,2011,14.69999993,,4.86,4.5589E+12,168701.83,27023398
4787,2012_TKM,2012,11.09999996,,6.35,5.06493E+12,183680.15,27574750
4788,2013_TKM,2013,10.2000001,,8.56,5.58156E+12,199465.1,27982626
4789,2014_TKM,2014,10.29999997,,6.52,6.15646E+12,218233.52,28210414
4790,2015_TKM,2015,6.49999991,,8.74,6.55663E+12,229297.04,28594472
4791,2016_TKM,2016,6.199999966,,8.98,6.96314E+12,239574.65,29064588
4792,2017_TKM,2017,6.500000047,,8.8,7.41574E+12,252997.04,29311578
4793,2018_TKM,2018,6.199999941,,7.64,7.87552E+12,265743.61,29635778
4794,2019_TKM,2019,6.300000042,,9.9,8.37168E+12,280627.46,29831992
4795,2020_TKM,2020,5.900000049,,9.56,8.86561E+12,292594.83,30299938
4796,2021_TKM,2021,6.200000017,,9.62,9.41527E+12,303693.12,31002589
4797,2022_TKM,2022,6.199999936,,8.45,9.99902E+12,317204.94,31522270
4798,2023_TKM,2023,6.300157585,,9.41,1.0629E+13,332403.07,31976159
4799,2024_TKM,2024,6.299426584,,10.25,1.12985E+13,347309.84,32531581
4800,2008_TCA,2008,8.271893125,,6.55,1.5363E+12,17731.58,86642295
4801,2009_TCA,2009,-19.55024676,,22.3,1.23595E+12,14146.1,87370596
4802,2010_TCA,2010,0.984924854,,9.58,1.24813E+12,14108.64,88465406
4803,2011_TCA,2011,4.62049893,,8.6,1.3058E+12,14369.45,90873087
4804,2012_TCA,2012,-2.666555621,,14.2,1.27098E+12,13602.26,93438617
4805,2013_TCA,2013,1.070880496,,10.27,1.28459E+12,13424.84,95687342
4806,2014_TCA,2014,8.711295808,,7.73,1.39649E+12,14437.6,96726015
4807,2015_TCA,2015,11.31482939,,5.56,1.5545E+12,15923.06,97625809
4808,2016_TCA,2016,7.251186276,,7.01,1.66722E+12,16857.9,98898514
4809,2017_TCA,2017,74.58798805,,2,2.91077E+12,29136.73,99900313
4810,2018_TCA,2018,6.752648452,,6.74,3.10732E+12,30821.29,100817388
4811,2019_TCA,2019,4.981705494,,11.41,3.26212E+12,31699.47,102907723
4812,2020_TCA,2020,-33.81709734,,25,2.15897E+12,20704.66,104274373
4813,2021_TCA,2021,29.62937817,,2,2.79865E+12,26332.18,106282664
4814,2022_TCA,2022,14.08712342,,5.45,3.1929E+12,29320.3,108897382
4815,2023_TCA,2023,13.73114811,,5.3,3.63133E+12,32922.39,110299589
4816,2024_TCA,2024,5.636825174,,9.9,3.83602E+12,34526.77,111102694
4817,2000_TUV,2000,-0.970489206,,14.35,1.89008E+11,1696.86,111386696
4818,2001_TUV,2001,0,,10.07,1.89008E+11,1677.55,112668749
4819,2002_TUV,2002,9.523809524,,8.07,2.07009E+11,1803.7,114768919
4820,2003_TUV,2003,-4.347826087,,12.95,1.98008E+11,1683.59,117610619
4821,2004_TUV,2004,-2.272727273,,13.19,1.93508E+11,1626.55,118968295
4822,2005_TUV,2005,-4.651162791,,15.77,1.84508E+11,1530.6,120546411
4823,2006_TUV,2006,2.43902439,,11.98,1.89008E+11,1541.95,122576896
4824,2007_TUV,2007,7.142857143,,9.52,2.02509E+11,1620.47,124969044
4825,2008_TUV,2008,6.666666667,,9.99,2.16009E+11,1705.79,126633235
4826,2009_TUV,2009,-6.25,,15.31,2.02509E+11,1580.42,128135651
4827,2010_TUV,2010,-2.222222222,,13.01,1.98008E+11,1529.47,129461878
4828,2011_TUV,2011,6.818181818,0.500580743,7.66,2.11509E+11,1612.86,131138976
4829,2012_TUV,2012,-2.127659574,,11.7,2.07009E+11,1533.8,134964907
4830,2013_TUV,2013,4.347826087,,11.76,2.16009E+11,1561.93,138296265
4831,2014_TUV,2014,0,,12.8,2.16009E+11,1553.39,139056554
4832,2015_TUV,2015,10.41666667,,4.95,2.3851E+11,1696,140631063
4833,2016_TUV,2016,5.660377358,,10.91,2.52011E+11,1765.39,142750688
4834,2017_TUV,2017,2.448392857,,11.13,2.58181E+11,1799.09,143506428
4835,2018_TUV,2018,1.387283842,,12.8,2.61763E+11,1792.61,146022801
4836,2019_TUV,2019,13.82209844,,5.82,2.97944E+11,2026.01,147059569
4837,2020_TUV,2020,-4.274932069,,14.81,2.85207E+11,1897.64,150295283
4838,2021_TUV,2021,1.804135911,,12.39,2.90352E+11,1878.24,154587470
4839,2022_TUV,2022,0.677309361,,11.55,2.92319E+11,1879.59,155522619
4840,2023_TUV,2023,3.852809195,,9.31,3.03581E+11,1923.26,157847499
4841,2000_UGA,2000,3.141907338,3.392021585,9.97,1.76035E+12,71474.41,24629130
4842,2001_UGA,2001,5.183661125,1.865125241,11.33,1.8516E+12,74009.43,25018476
4843,2002_UGA,2002,8.732685764,-0.287508512,9.32,2.0133E+12,79895.93,25199005
4844,2003_UGA,2003,6.473258672,8.680476516,9.26,2.14362E+12,83645.33,25627537
4845,2004_UGA,2004,6.807233344,3.72128744,8.04,2.28955E+12,87096.14,26287563
4846,2005_UGA,2005,6.332565116,8.448726423,8.47,2.43453E+12,91174.6,26701870
4847,2006_UGA,2006,10.78474439,7.310676136,8.31,2.69709E+12,99576.8,27085530
4848,2007_UGA,2007,8.412425966,6.138510833,6.23,2.92398E+12,105246.35,27782258
4849,2008_UGA,2008,8.708751902,12.05085555,7.36,3.17862E+12,113537.4,27996267
4850,2009_UGA,2009,6.801517349,13.01725619,9.08,3.39482E+12,120361,28205299
4851,2010_UGA,2010,5.637611637,3.976552885,9.27,3.5862E+12,126063.31,28447647
4852,2011_UGA,2011,9.391655493,16.56434962,6.57,3.92301E+12,137192.02,28595020
4853,2012_UGA,2012,3.837455606,12.67903772,10.02,4.07355E+12,139399.7,29222102
4854,2013_UGA,2013,3.586905826,4.905208757,11.7,4.21967E+12,140268,30082890
4855,2014_UGA,2014,5.106307325,3.07570669,7.63,4.43514E+12,145398.32,30503352
4856,2015_UGA,2015,5.18785986,5.589686063,11.05,4.66522E+12,149045.24,31300729
4857,2016_UGA,2016,4.781000293,5.706375046,8.12,4.88827E+12,152285.43,32099389
4858,2017_UGA,2017,3.131405517,5.209717059,9.47,5.04134E+12,152487.42,33060697
4859,2018_UGA,2018,6.303923783,2.61601191,10.48,5.35914E+12,158439.36,33824569
4860,2019_UGA,2019,6.438745033,2.867588034,10.41,5.7042E+12,166823.79,34192992
4861,2020_UGA,2020,2.951306422,3.313322895,12.43,5.87255E+12,169587.23,34628510
4862,2021_UGA,2021,3.536580341,2.204572048,12.05,6.08024E+12,173497.38,35045143
4863,2022_UGA,2022,4.588021922,7.19578886,10.54,6.3592E+12,180314.54,35267280
4864,2023_UGA,2023,5.336972955,5.350948043,9.24,6.69859E+12,186523.97,35912769
4865,2024_UGA,2024,6.055580759,3.323380671,9.79,7.10423E+12,195746.64,36292991
4866,2000_UKR,2000,5.9,28.20309724,9.26,4.34558E+11,2302.17,188760011
4867,2001_UKR,2001,8.800000004,11.95880854,9.42,4.72799E+11,2476.7,190898876
4868,2002_UKR,2002,5.339647207,0.757420846,8.13,4.98045E+11,2594.12,191990012
4869,2003_UKR,2003,9.516609864,5.179677819,6.9,5.45442E+11,2809.92,194112993
4870,2004_UKR,2004,11.79535253,9.048067861,6.07,6.09778E+11,3107.74,196212957
4871,2005_UKR,2005,3.071230392,13.56957649,11.31,6.28506E+11,3119.54,201473748
4872,2006_UKR,2006,7.571420763,9.052524911,6.57,6.76093E+11,3291.55,205402294
4873,2007_UKR,2007,8.215844452,12.83877962,6.56,7.3164E+11,3484.11,209992995
4874,2008_UKR,2008,2.243491596,25.22646171,9.88,7.48054E+11,3476.55,215171251
4875,2009_UKR,2009,-15.13646791,15.88119246,18.97,6.34825E+11,2905.5,218490530
4876,2010_UKR,2010,4.092004367,9.372931051,8.46,6.60802E+11,2946.4,224274050
4877,2011_UKR,2011,5.44528081,7.955724663,7.85,6.96785E+11,3048.49,228566907
4878,2012_UKR,2012,0.152314967,0.568727972,13.54,6.97846E+11,2985.6,233737067
4879,2013_UKR,2013,0.045439094,-0.238948626,11.93,6.98163E+11,2940.31,237445350
4880,2014_UKR,2014,-10.07889498,12.07185629,17.12,6.27796E+11,2571.48,244137883
4881,2015_UKR,2015,-9.772987213,48.69986464,17.2,5.66441E+11,2280.96,248334603
4882,2016_UKR,2016,2.440981945,13.9127102,9.21,5.80268E+11,2285.82,253855266
4883,2017_UKR,2017,2.359972281,14.43832275,10.56,5.93962E+11,2281.53,260335623
4884,2018_UKR,2018,3.48836234,10.95185594,11.4,6.14682E+11,2345.15,262108174
4885,2019_UKR,2019,3.199503864,7.886717456,8.8,6.34349E+11,2385.77,265888757
4886,2020_UKR,2020,-3.75281794,2.732492094,15.4,6.10543E+11,2249.35,271431068
4887,2021_UKR,2021,3.445620659,9.363139177,12.11,6.3158E+11,2265.25,278812321
4888,2022_UKR,2022,-28.75858422,20.18363666,24.39,4.49946E+11,1571.84,286254557
4889,2023_UKR,2023,5.53473355,12.84902228,10.51,4.7485E+11,1635.12,290406974
4890,2024_UKR,2024,2.913822214,6.501984647,10.95,4.88686E+11,1659.27,294518069
4891,2000_ARE,2000,10.85270422,,6.03,1.83875E+12,38374.74,47915549
4892,2001_ARE,2001,1.399085037,,11.31,1.86447E+12,37866.08,49238586
4893,2002_ARE,2002,2.433456811,,12.77,1.90984E+12,38153.44,50056912
4894,2003_ARE,2003,8.800540814,,6.31,2.07792E+12,40803.72,50924774
4895,2004_ARE,2004,9.566436638,,8.47,2.2767E+12,43924.15,51832597
4896,2005_ARE,2005,4.855141196,,10.73,2.38724E+12,44958.77,53098427
4897,2006_ARE,2006,9.837319769,,6.1,2.62208E+12,48285.4,54303793
4898,2007_ARE,2007,3.184390173,,11.98,2.70558E+12,48534.31,55745672
4899,2008_ARE,2008,3.191836273,12.25042024,8.93,2.79194E+12,49594.75,56294980
4900,2009_ARE,2009,-5.242921904,1.561813174,16.09,2.64556E+12,45652.8,57949497
4901,2010_ARE,2010,1.602850047,0.877983288,12.74,2.68796E+12,45150.54,59533309
4902,2011_ARE,2011,6.736467869,0.877346596,9.22,2.86903E+12,47314.77,60637186
4903,2012_ARE,2012,4.683265702,0.6622689,7.86,3.0034E+12,48624.57,61767103
4904,2013_ARE,2013,4.918478067,1.101118364,9.56,3.15112E+12,49838.11,63227128
4905,2014_ARE,2014,4.63288145,2.346268657,9.69,3.29711E+12,51064.85,64567083
4906,2015_ARE,2015,7.087673486,4.069966084,7.14,3.5308E+12,53754.46,65683789
4907,2016_ARE,2016,5.657933292,1.617488089,7.81,3.73057E+12,56124.16,66469882
4908,2017_ARE,2017,-1.061376615,1.966825578,14.42,3.69097E+12,54984.58,67127380
4909,2018_ARE,2018,1.537166832,3.068633793,10.31,3.74771E+12,55341.25,67719969
4910,2019_ARE,2019,1.271342408,-1.931081148,11.81,3.79535E+12,54958.58,69058437
4911,2020_ARE,2020,-8.693426179,-2.079403179,17.52,3.46541E+12,49740.62,69669559
4912,2021_ARE,2021,4.552785712,0.179935336,8.67,3.62318E+12,50755.11,71385526
4913,2022_ARE,2022,7.514484258,5.291226044,9.99,3.89544E+12,53910.49,72257618
4914,2023_ARE,2023,4.30118228,1.626708372,10.64,4.06299E+12,54823.5,74110433
4915,2024_ARE,2024,3.991807055,1.663365102,9.68,4.22518E+12,56612.5,74633343
4916,2000_GBR,2000,4.524380748,1.182956242,8.49,1.59373E+11,1156.16,137846751
4917,2001_GBR,2001,2.391022296,1.532349603,11.21,1.63184E+11,1164.93,140080649
4918,2002_GBR,2002,1.709027363,1.520402459,12.27,1.65972E+11,1169.42,141927531
4919,2003_GBR,2003,3.218516127,1.376500385,9.69,1.71314E+11,1176.45,145619242
4920,2004_GBR,2004,2.326018533,1.390397567,9.25,1.75299E+11,1173.35,149400454
4921,2005_GBR,2005,2.790654717,2.08913649,9.22,1.80191E+11,1175.6,153276384
4922,2006_GBR,2006,2.189821324,2.455661664,11.47,1.84137E+11,1192.9,154360535
4923,2007_GBR,2007,2.930911336,2.386561508,12.17,1.89534E+11,1207.58,156953550
4924,2008_GBR,2008,-0.049411673,3.521408563,11.17,1.8944E+11,1190.22,159163414
4925,2009_GBR,2009,-4.587408192,1.961731736,14.12,1.8075E+11,1116.07,161951698
4926,2010_GBR,2010,2.260544609,2.492654725,11.64,1.84836E+11,1125.98,164155974
4927,2011_GBR,2011,0.851437739,3.856112447,12.99,1.86409E+11,1108.96,168093919
4928,2012_GBR,2012,1.528260347,2.573234797,10.3,1.89258E+11,1093.83,173022671
4929,2013_GBR,2013,1.718469613,2.291666667,10.72,1.92511E+11,1087.72,176985294
4930,2014_GBR,2014,3.160173515,1.451120163,10.32,1.98594E+11,1098.02,180866059
4931,2015_GBR,2015,2.1404056,0.368046842,11.85,2.02845E+11,1089.02,186263885
4932,2016_GBR,2016,2.206520206,1.008417368,12.24,2.07321E+11,1081.88,191630573
4933,2017_GBR,2017,3.023222198,2.557755776,11.75,2.13589E+11,1084.68,196914312
4934,2018_GBR,2018,1.551330951,2.292839903,10.23,2.16902E+11,1083.65,200159259
4935,2019_GBR,2019,1.256298998,1.738104601,9.45,2.19627E+11,1081.84,203013130
4936,2020_GBR,2020,-10.04789664,0.989486704,17.04,1.97559E+11,955.83,206687633
4937,2021_GBR,2021,8.543111845,2.518371096,9.62,2.14437E+11,1019.02,210435141
4938,2022_GBR,2022,5.149703885,7.922048831,8.07,2.2548E+11,1042.52,216282365
4939,2023_GBR,2023,0.271650048,6.793967068,11.56,2.26092E+11,1030.7,219358347
4940,2024_GBR,2024,1.126422671,3.271572946,12.63,2.28639E+11,1027.9,222432286
4941,2000_USA,2000,4.077585757,3.376857271,10.25,1.51009E+12,18153.57,83184058
4942,2001_USA,2001,0.955538348,2.826171119,12.75,1.52452E+12,17856.95,85373907
4943,2002_USA,2002,1.700447326,1.586031627,12.01,1.55044E+12,18011.01,86082962
4944,2003_USA,2003,2.795605963,2.270094973,9.78,1.59379E+12,18225.01,87450467
4945,2004_USA,2004,3.847771696,2.677236693,10.03,1.65511E+12,18808.7,87997074
4946,2005_USA,2005,3.483549936,3.392746845,9.26,1.71277E+12,19197.34,89218994
4947,2006_USA,2006,2.784539637,3.225944101,11.69,1.76046E+12,19300.21,91214537
4948,2007_USA,2007,2.003858298,2.852672482,9.2,1.79574E+12,19470.45,92228818
4949,2008_USA,2008,0.11358725,3.839100297,9.98,1.79778E+12,18994.56,94646949
4950,2009_USA,2009,-2.57650023,-0.355546266,13.8,1.75146E+12,17993.64,97337555
4951,2010_USA,2010,2.695192577,1.640043442,9.64,1.79866E+12,18240.63,98607437
